taxon_id	speciesName	order	family	genus	redlistCategory	rl_cat	habitat_breadth	gestation_length	weaning_age	criterionB	rl_cat	threatened_status	range_size	patch_matrix	continuum_p5	continuum_p10	continuum_p50	continuum_p90	continuum_p95	hybrid_p5	hybrid_p10	hybrid_p50	hybrid_p90	hybrid_p95	realm
136428	Kerivoula lenis	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	1	91.319	59.511	0	LC	Non-threatened	129462	0.100647294	4.24702E-10	8.8431E-09	0.00190367	0.138900611	0.38829062	0.133551262	0.157291125	0.385643646	0.904294688	0.929622415	Indomalayan
10978	Kerivoula minuta	Chiroptera	Vespertilionidae	Kerivoula	Near Threatened	NT	2	85.784	52.924	0	NT	Non-threatened	810872	0.153947849	5.02149E-05	0.000438258	0.030524644	0.188872142	0.352680403	0.132337696	0.148555134	0.199999988	0.43052946	0.440983632	Indomalayan
10979	Kerivoula muscina	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	2	83.36	54.173	0	LC	Non-threatened	217239	0.503514562	0.001928293	0.008851595	0.128265113	0.447095549	0.44721359	0.165730442	0.185042822	0.405747652	0.44721359	0.447268647	Australasia
10980	Kerivoula myrella	Chiroptera	Vespertilionidae	Kerivoula	Vulnerable	VU	1	9.392	51.45	0	VU	Threatened	37953	0.525834585	0.000708265	0.003652214	0.145301953	0.199148265	0.19981584	0.145576447	0.157981834	0.191758215	0.199793258	0.199999988	Australasia
10981	Kerivoula papillosa	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	1	96.67	59.26	0	LC	Non-threatened	792111	0.058060045	6.71825E-08	2.84423E-06	0.003786365	0.060874231	0.151557148	0.123067851	0.140627059	0.2335869	0.738800555	0.86227302	Indomalayan
10983	Kerivoula pellucida	Chiroptera	Vespertilionidae	Kerivoula	Near Threatened	NT	1	86.11	51.864	0	NT	Non-threatened	1214887	0.073015844	4.59938E-08	2.61175E-06	0.006318015	0.089087333	0.210225956	0.129854191	0.149033181	0.343420237	0.444589064	0.749336392	Indomalayan
10984	Kerivoula phalaena	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	1	84.772	47.86	0	LC	Non-threatened	1209825	0.146434402	1.21527E-06	6.20502E-06	0.013563852	0.178637624	0.205108291	0.13440453	0.148443808	0.195301354	0.424224585	0.440473527	Afrotropic
10985	Kerivoula picta	Chiroptera	Vespertilionidae	Kerivoula	Near Threatened	NT	6	95.18	64.873	0	NT	Non-threatened	2926639	0.017711785	6.23643E-09	7.89587E-08	0.00035766	0.019666765	0.038690638	0.091136247	0.108901318	0.191213861	0.735098332	0.848613679	Indomalayan
10986	Kerivoula smithii	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	1	88.479	62.39	0	LC	Non-threatened	1104274	0.18612319	0.000126028	0.000690263	0.034798881	0.192691739	0.331355105	0.135267742	0.148440257	0.195497036	0.430067033	0.444787934	Afrotropic
136817	Kerivoula titania	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	2	81.214	54.44	0	LC	Non-threatened	968983	0.021787792	3.23327E-09	7.93119E-08	0.000638038	0.026772364	0.0574576	0.093960704	0.108372433	0.159253053	0.345951337	0.378687967	Indomalayan
10987	Kerivoula whiteheadi	Chiroptera	Vespertilionidae	Kerivoula	Least Concern	LC	2	81.827	52.492	0	LC	Non-threatened	242243	0.12776427	8.51584E-08	8.00863E-07	0.001493675	0.152962619	0.302106324	0.100029939	0.12130359	0.210322835	0.42111434	0.432296531	Indomalayan
136222	Kerodon acrobata	Rodentia	Caviidae	Kerodon	Data Deficient	DD	3	1.323	57.681	0	DD	Data deficient	24424	0.072756305	5.58041E-05	7.49862E-05	0.001807614	0.047335194	0.078820224	0.040431563	0.052448197	0.090609536	0.229346347	0.257586765	Neotropic
10988	Kerodon rupestris	Rodentia	Caviidae	Kerodon	Least Concern	LC	2	75.89	34.95	0	LC	Non-threatened	705772	0.133116644	5.93335E-06	4.13221E-05	0.005969309	0.130545521	0.282520364	0.079520628	0.094250787	0.210387349	0.647475517	0.750187707	Neotropic
11035	Kobus ellipsiprymnus	Cetartiodactyla	Bovidae	Kobus	Least Concern	LC	4	27	213	0	LC	Non-threatened	8851644	0.076947966	1.06551E-06	5.1207E-06	0.001901018	0.075399861	0.190170482	0.108964842	0.130090766	0.293018237	0.945800364	0.997886926	Afrotropic
11036	Kobus kob	Cetartiodactyla	Bovidae	Kobus	Least Concern	LC	4	254.76	189	0	LC	Non-threatened	2996400	0.108385062	1.58622E-06	6.90775E-06	0.002036903	0.149334794	0.42316443	0.132127061	0.154888785	0.407927185	0.998584414	1	Afrotropic
11033	Kobus leche	Cetartiodactyla	Bovidae	Kobus	Near Threatened	NT	3	229.4	137	0	NT	Non-threatened	189806	0.263042264	0.000797113	0.00223503	0.038932811	0.291527241	0.388020754	0.115703627	0.13078118	0.213502899	0.423852712	0.450097156	Afrotropic
11034	Kobus megaceros	Cetartiodactyla	Bovidae	Kobus	Endangered	EN	2	235	175.616	0	EN	Threatened	111322	0.010968182	0.000148262	0.000326534	0.004703452	0.018253554	0.028050034	0.076601766	0.088389434	0.117273197	0.163629755	0.168251276	Afrotropic
11050	Komodomys rintjanus	Rodentia	Muridae	Komodomys	Vulnerable	VU	2	25.485	25.992	0	VU	Threatened	1994	0	4.9471E-06	9.46356E-06	9.56129E-05	0.00101748	0.001627534						Australasia
11061	Kunsia tomentosus	Rodentia	Cricetidae	Kunsia	Least Concern	LC	1	3.717	23.31	0	LC	Non-threatened	408306	0.562938091	0.001653398	0.00498563	0.171824567	0.939200968	0.991334379	0.132090606	0.163210317	0.440165639	0.987457454	0.999055088	Neotropic
11135	Laephotis angolensis	Chiroptera	Vespertilionidae	Laephotis	Data Deficient	DD	1	9.297	45.539	0	DD	Data deficient	82587	0.12545558	0.000332459	0.001086896	0.017169904	0.14258486	0.180320424	0.115865111	0.127023041	0.170472473	0.305417389	0.332516074	Afrotropic
11136	Laephotis botswanae	Chiroptera	Vespertilionidae	Laephotis	Least Concern	LC	3	87.741	44.843	0	LC	Non-threatened	325051	0.114425121	4.60751E-06	1.72416E-05	0.00239649	0.117920786	0.181221053	0.082575251	0.101388615	0.17490267	0.358762324	0.449058433	Afrotropic
11137	Laephotis namibensis	Chiroptera	Vespertilionidae	Laephotis	Least Concern	LC	2	89.721	44.436	0	LC	Non-threatened	27860	0.325448672	0.00013069	0.000773017	0.049083037	0.574124146	0.740025264	0.135663085	0.154128024	0.359237373	0.809766066	0.876345652	Afrotropic
11138	Laephotis wintoni	Chiroptera	Vespertilionidae	Laephotis	Least Concern	LC	3	84.585	42.618	0	LC	Non-threatened	1832449	0.063769305	5.33812E-07	3.46296E-06	0.002870888	0.067259063	0.150220811	0.107461854	0.126565951	0.199582674	0.431620613	0.594421509	Afrotropic
48295808	Lagidium ahuacaense	Rodentia	Chinchillidae	Lagidium	Data Deficient	DD	1	122.592	58.936	0	DD	Data deficient	14263	0.031620276	2.29652E-05	9.42856E-05	0.001332145	0.020058335	0.055752412	0.069796089	0.077400051	0.114635989	0.137603953	0.146399334	Neotropic
11148	Lagidium viscacia	Rodentia	Chinchillidae	Lagidium	Least Concern	LC	1	132.547	25.99	0	LC	Non-threatened	1777549	0.269966116	0.000121408	0.000472576	0.027102513	0.373738879	0.494964814	0.118736618	0.136052422	0.312286228	0.738727534	0.847186184	Neotropic
11149	Lagidium wolffsohni	Rodentia	Chinchillidae	Lagidium	Data Deficient	DD	1	133.614	1.94	0	DD	Data deficient	52767	0.492485834	0.001668698	0.004976703	0.130819753	0.861612272	0.948057187	0.160732922	0.189076954	0.429214567	0.949628079	0.986050534	Neotropic
11161	Lagorchestes conspicillatus	Diprotodontia	Macropodidae	Lagorchestes	Least Concern	LC	4	3.545	24	0	LC	Non-threatened	1892514	0.525094134	0.005054731	0.013481419	0.156779177	0.982446533	0.999930978	0.15430463	0.193924183	0.808083594	0.999761641	1	Australasia
11162	Lagorchestes hirsutus	Diprotodontia	Macropodidae	Lagorchestes	Vulnerable	VU	4	28.87	15	0	VU	Threatened	63	0	0.003623606	0.003629528	0.004093855	0.00496828	0.015333312						Australasia
11170	Lagostomus maximus	Rodentia	Chinchillidae	Lagostomus	Least Concern	LC	3	155.73	54.176	0	LC	Non-threatened	1470054	0.151848163	1.32345E-06	9.20835E-06	0.005723251	0.153698562	0.297294392	0.094280329	0.11016904	0.192848086	0.424069732	0.656107605	Neotropic
11171	Lagostrophus fasciatus	Diprotodontia	Macropodidae	Lagostrophus	Vulnerable	VU	1	27.524	269.23	0	VU	Threatened	111	0	0.00224361	0.00229238	0.004401037	0.038430288	0.041564088						Australasia
39924	Lagothrix flavicauda	Primates	Atelidae	Lagothrix	Critically Endangered	CR	1	225	599.397	0	CR	Threatened	24373	0.44110286	0.00138094	0.003782534	0.07593143	0.810063696	0.938997459	0.129950911	0.144785762	0.340787649	0.949247122	0.978324682	Neotropic
160881218	Lagothrix lagothricha	Primates	Atelidae	Lagothrix	Vulnerable	VU	3	223.99	352	0	VU	Threatened	2584846	0.86011391	0.019313298	0.085624348	0.928579897	1	1	0.226883688	0.363130641	0.969765961	1	1	Neotropic
11179	Lagurus lagurus	Rodentia	Cricetidae	Lagurus	Least Concern	LC	4	2.88	2.92	0	LC	Non-threatened	4697287	0.105227762	9.10917E-07	5.75348E-06	0.00484236	0.124446601	0.382959744	0.104825547	0.129940912	0.366768867	0.92309494	0.976977324	Palearctic
11186	Lama guanicoe	Cetartiodactyla	Camelidae	Lama	Least Concern	LC	3	337.55	213.26	0	LC	Non-threatened	1661362	0.233933363	0.000293352	0.001061688	0.031244923	0.335615954	0.439537822	0.115357182	0.132317095	0.303406984	0.722038984	0.821826491	Neotropic
11202	Lamottemys okuensis	Rodentia	Muridae	Lamottemys	Endangered	EN	1	28.1	26.82	1	EN	Threatened	444	0	2.77238E-05	3.16266E-05	0.000218798	0.001076874	0.001194801						Afrotropic
13376	Lampronycteris brachyotis	Chiroptera	Phyllostomidae	Lampronycteris	Least Concern	LC	4	115.446	61.926	0	LC	Non-threatened	4335591	0.719527741	0.000267498	0.003700908	0.830143511	1	1	0.208827596	0.333443359	0.98384285	1	1	Neotropic
136474	Laonastes aenigmamus	Rodentia	Diatomyidae	Laonastes	Least Concern	LC	2	59.273	31.915	0	LC	Non-threatened	6532	0	0.000109409	0.000270127	0.00747611	0.052899789	0.062494731						Indomalayan
11304	Lariscus hosei	Rodentia	Sciuridae	Lariscus	Least Concern	LC	1	53.892	45.716	0	LC	Non-threatened	53033	0.42103973	0.001506533	0.004364079	0.083581343	0.424535751	0.437724191	0.164631388	0.19115932	0.384156615	0.439418119	0.443780386	Indomalayan
11305	Lariscus insignis	Rodentia	Sciuridae	Lariscus	Least Concern	LC	1	52.96	45.686	0	LC	Non-threatened	1278397	0.072824795	3.99669E-08	1.93838E-06	0.005695338	0.088699713	0.185065454	0.128001592	0.14603442	0.205855772	0.442239118	0.734558737	Indomalayan
11306	Lariscus niobe	Rodentia	Sciuridae	Lariscus	Data Deficient	DD	2	53.274	45.299	0	DD	Data deficient	114285	0.008321302	4.99367E-05	0.00015589	0.004861651	0.01668072	0.028768598	0.055555001	0.076337799	0.260312051	0.44901824	0.48723042	Indomalayan
11307	Lariscus obscurus	Rodentia	Sciuridae	Lariscus	Near Threatened	NT	2	53.998	46.963	0	NT	Non-threatened	5611	0.007307075	0.000685196	0.00109605	0.01057733	0.030564364	0.034371978	0.053939134	0.081316017	0.211446673	0.247188002	0.249352857	Indomalayan
11339	Lasionycteris noctivagans	Chiroptera	Vespertilionidae	Lasionycteris	Least Concern	LC	4	54.275	35.995	0	LC	Non-threatened	10078980	0.175592868	1.08892E-08	4.35319E-07	0.000831704	0.760785401	0.973629832	0.110702501	0.180770421	0.830167949	1	1	Nearctic
11340	Lasiopodomys brandtii	Rodentia	Cricetidae	Lasiopodomys	Least Concern	LC	3	22.394	21.52	0	LC	Non-threatened	818813	0.074561591	6.60891E-05	0.000322035	0.009278348	0.071941043	0.177403426	0.118498377	0.134738393	0.218383722	0.386327368	0.412175733	Palearctic
11341	Lasiopodomys fuscus	Rodentia	Cricetidae	Lasiopodomys	Least Concern	LC	1	27.621	25.17	0	LC	Non-threatened	48550	0.464840371	0.001533483	0.00457932	0.100653324	0.377606398	0.435504538	0.14191296	0.152357486	0.210157156	0.443732762	0.695910403	Palearctic
11342	Lasiopodomys mandarinus	Rodentia	Cricetidae	Lasiopodomys	Least Concern	LC	1	27.782	24.491	0	LC	Non-threatened	770937	0.010557283	7.33573E-11	9.95603E-10	1.27829E-05	0.00421641	0.011071577	0.07149542	0.08899916	0.188356489	0.619453073	0.679476136	Palearctic
11343	Lasiorhinus krefftii	Diprotodontia	Vombatidae	Lasiorhinus	Critically Endangered	CR	1	2.87	326.7	1	CR	Threatened	90	0	0.001418069	0.001450849	0.007360841	0.018859144	0.026804557						Australasia
40555	Lasiorhinus latifrons	Diprotodontia	Vombatidae	Lasiorhinus	Near Threatened	NT	3	2.87	319.35	0	NT	Non-threatened	68268	0.522953653	0.001233282	0.006204974	0.192317456	0.940257025	0.979699972	0.199496657	0.268154293	0.766584694	0.977965415	0.99469614	Australasia
29607	Lasiurus atratus	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	2	79.479	46.126	0	LC	Non-threatened	400324	0.816588563	0.014867144	0.054601052	0.689254224	1	1	0.19898195	0.260818282	0.86879003	1	1	Neotropic
88151055	Lasiurus blossevillii	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	6	8	38	0	LC	Non-threatened	18402724	0.370510909	1.00929E-05	8.41482E-05	0.025940273	0.997454923	1	0.130091915	0.167972335	0.841654152	1	1	Neotropic
11347	Lasiurus borealis	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	1	8	38	0	LC	Non-threatened	4867681	0.01870932	4.3018E-10	1.11603E-08	5.64913E-05	0.00451014	0.016325278	0.039809817	0.055497922	0.183264777	0.672656596	0.768444359	Nearctic
11348	Lasiurus castaneus	Chiroptera	Vespertilionidae	Lasiurus	Data Deficient	DD	1	76.744	41.457	0	DD	Data deficient	7426	0.542553191	0.001094277	0.003923998	0.156420417	0.392147198	0.419265121	0.14454475	0.160984257	0.286031127	0.41398927	0.493782294	Neotropic
11345	Lasiurus cinereus	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	1	56	34	0	LC	Non-threatened	21071830	0.282075975	1.25448E-07	3.5875E-06	0.004434701	0.999450505	1	0.124015507	0.16886757	0.944480956	1	1	Nearctic
136306	Lasiurus degelidus	Chiroptera	Vespertilionidae	Lasiurus	Vulnerable	VU	1	8	38	1	VU	Threatened	10841	0	9.44739E-10	1.3132E-08	3.0963E-06	0.00024163	0.000924973						Neotropic
11349	Lasiurus ebenus	Chiroptera	Vespertilionidae	Lasiurus	Data Deficient	DD	2	76.799	47.59	0	DD	Data deficient	9	1	0.514230454	0.515037405	0.536382794	0.553885448	0.557801926	0.514230454	0.515037405	0.536382794	0.553885448	0.557801926	Neotropic
11350	Lasiurus ega	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	4	93.11	6.88	0	LC	Non-threatened	13245212	0.418934329	9.23104E-06	7.21958E-05	0.045718975	0.999919355	1	0.136472651	0.175183238	0.892540693	1	1	Neotropic
11351	Lasiurus egregius	Chiroptera	Vespertilionidae	Lasiurus	Data Deficient	DD	1	74.274	45.13	0	DD	Data deficient	186108	0.040476498	2.6856E-08	1.92684E-06	0.000714956	0.024811524	0.057437933	0.052836487	0.061196131	0.1265634	0.315505958	0.352232027	Neotropic
136754	Lasiurus insularis	Chiroptera	Vespertilionidae	Lasiurus	Vulnerable	VU	1	76.1	44.454	1	VU	Threatened	105727	0.022718889	4.49174E-08	2.77337E-07	2.56892E-05	0.001533151	0.00534254	0.04945425	0.071935966	0.161352456	0.218405527	0.323166794	Neotropic
11352	Lasiurus intermedius	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	2	76.1	44.261	0	LC	Non-threatened	1747550	0.083738949	8.80455E-09	4.95234E-07	0.00055087	0.074597107	0.193171657	0.074439817	0.103227246	0.23913563	0.751470953	0.857344928	Neotropic
136627	Lasiurus minor	Chiroptera	Vespertilionidae	Lasiurus	Vulnerable	VU	1	8	33	0	VU	Threatened	83684	0.012810095	3.08807E-10	2.20578E-08	2.28716E-05	0.002325979	0.008070835	0.075091622	0.089734513	0.165246598	0.181040689	0.182897879	Neotropic
136217	Lasiurus pfeifferi	Chiroptera	Vespertilionidae	Lasiurus	Near Threatened	NT		8	33	0	NT	Non-threatened	96069	0.02477386	3.7655E-08	2.31763E-07	2.40057E-05	0.001555495	0.005474889	0.050201638	0.072525385	0.161549889	0.218597956	0.32332155	Neotropic
88151061	Lasiurus salinae	Chiroptera	Vespertilionidae	Lasiurus	Data Deficient	DD	2	8	38	0	DD	Data deficient	848739	0.129800799	7.04666E-07	3.83503E-06	0.002953905	0.133574337	0.24270981	0.08751025	0.106423685	0.18406485	0.416932201	0.486545506	Neotropic
11353	Lasiurus seminolus	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	2	8	33	0	LC	Non-threatened	1192880	0.02321692	8.81649E-10	1.68681E-08	0.000129137	0.003581874	0.011689138	0.03344054	0.049033657	0.320219845	0.789663363	0.860144591	Nearctic
136690	Lasiurus varius	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	3	8	38	0	LC	Non-threatened	539164	0.363314316	7.49906E-06	5.26607E-05	0.035717646	0.798296887	0.959965444	0.143077124	0.184061736	0.457271948	0.982082337	0.994800612	Neotropic
41532	Lasiurus xanthinus	Chiroptera	Vespertilionidae	Lasiurus	Least Concern	LC	3	93.11	6.88	0	LC	Non-threatened	1741342	0.198520451	6.05124E-07	3.04877E-05	0.015234942	0.207240993	0.368506038	0.093166616	0.109808758	0.209004089	0.705078197	0.857759506	Nearctic
11374	Latidens salimalii	Chiroptera	Pteropodidae	Latidens	Endangered	EN	2	133.397	73.75	0	EN	Threatened	19068	0.000262219	1.53663E-08	1.24497E-07	0.000109315	0.001543455	0.002627716	0.058094813	0.059467041	0.064456455	0.065720059	0.065777503	Indomalayan
11378	Lavia frons	Chiroptera	Megadermatidae	Lavia	Least Concern	LC	3	91.32	55	0	LC	Non-threatened	7488343	0.101684311	9.08099E-07	5.14052E-06	0.002967864	0.114037864	0.227128789	0.117145129	0.134987551	0.220906422	0.924024284	0.995217383	Afrotropic
11385	Leggadina forresti	Rodentia	Muridae	Leggadina	Least Concern	LC	2	3.58	3.218	0	LC	Non-threatened	1988818	0.520233626	0.007812065	0.016182867	0.164472528	0.991197979	1	0.173034275	0.243984887	0.834883928	1	1	Australasia
11384	Leggadina lakedownensis	Rodentia	Muridae	Leggadina	Least Concern	LC	3	32.474	3.218	0	LC	Non-threatened	1327891	0.59776819	0.008098449	0.018898839	0.32501322	0.987533391	0.999656022	0.16733101	0.223914891	0.823016405	0.998582542	1	Australasia
11387	Leimacomys buettneri	Rodentia	Muridae	Leimacomys	Data Deficient	DD	1	25.928	27.232	0	DD	Data deficient	313	0	0.000290419	0.000333213	0.003305978	0.008021379	0.008266615						Afrotropic
42624	Lemmiscus curtatus	Rodentia	Cricetidae	Lemmiscus	Least Concern	LC	4	25.59	21.153	0	LC	Non-threatened	1662405	0.080663857	7.71461E-06	3.90975E-05	0.00189193	0.059919976	0.166320258	0.063729141	0.080352444	0.238350101	0.790498376	0.895630449	Nearctic
11480	Lemmus amurensis	Rodentia	Cricetidae	Lemmus	Least Concern	LC	6	21.23	18.612	0	LC	Non-threatened	2116260	0.838828405	0.019757817	0.072495432	0.880671024	1	1	0.32126869	0.414385593	0.930425942	1	1	Palearctic
136303	Lemmus portenkoi	Rodentia	Cricetidae	Lemmus	Data Deficient	DD	1	21.23	18.89	0	DD	Data deficient	6576	0.909519465	0.063748501	0.279579192	1	1	1	0.615336061	0.796967387	1	1	1	Palearctic
11482	Lemmus sibiricus	Rodentia	Cricetidae	Lemmus	Least Concern	LC	5	21.23	18.598	0	LC	Non-threatened	2156684	0.928856522	0.117355215	0.355871689	0.998673141	1	1	0.405055057	0.54621262	0.999868214	1	1	Palearctic
136712	Lemmus trimucronatus	Rodentia	Cricetidae	Lemmus	Least Concern	LC	1	2.77	19.341	0	LC	Non-threatened	5504260	0.950942906	0.227620505	0.734037757	1	1	1	0.713957894	0.839724422	1	1	1	Nearctic
11487	Lemniscomys barbarus	Rodentia	Muridae	Lemniscomys	Least Concern	LC	2	24.832	26.276	0	LC	Non-threatened	249491	0.000340694	9.12408E-10	9.77643E-09	5.91478E-06	0.000483743	0.001216344	0.007471278	0.007903704	0.030044081	0.068473428	0.07097118	Palearctic
11488	Lemniscomys bellieri	Rodentia	Muridae	Lemniscomys	Least Concern	LC	1	26.482	27.112	0	LC	Non-threatened	243124	0.009468419	6.19673E-06	2.04215E-05	0.000762758	0.007299608	0.012581945	0.084534322	0.104128823	0.161923207	0.192388798	0.225222483	Afrotropic
11489	Lemniscomys griselda	Rodentia	Muridae	Lemniscomys	Least Concern	LC	1	26.77	26.331	0	LC	Non-threatened	603258	0.136848579	0.000141702	0.000463758	0.01859192	0.152779309	0.188434319	0.120661397	0.131353503	0.174569398	0.343970323	0.377366543	Afrotropic
11490	Lemniscomys hoogstraali	Rodentia	Muridae	Lemniscomys	Data Deficient	DD	1	26.695	26.586	0	DD	Data deficient	321	0	9.23266E-06	3.04492E-05	0.00024681	0.002182344	0.002733738						Afrotropic
11491	Lemniscomys linulus	Rodentia	Muridae	Lemniscomys	Least Concern	LC	2	25.845	25.822	0	LC	Non-threatened	268272	0.001927149	6.92165E-06	2.59136E-05	0.001076473	0.021549829	0.036397727	0.065523224	0.069321594	0.123083077	0.176562366	0.180584964	Afrotropic
11492	Lemniscomys macculus	Rodentia	Muridae	Lemniscomys	Least Concern	LC	2	26.388	27.36	0	LC	Non-threatened	747761	0.051951091	4.3305E-07	2.67746E-06	0.002264366	0.060175888	0.101823047	0.094167332	0.107809973	0.168625399	0.325073415	0.375202867	Afrotropic
11486	Lemniscomys mittendorfi	Rodentia	Muridae	Lemniscomys	Least Concern	LC	1	25.62	26.221	0	LC	Non-threatened	405	0	2.85378E-05	3.27627E-05	0.000273702	0.001097243	0.00135256						Afrotropic
11493	Lemniscomys rosalia	Rodentia	Muridae	Lemniscomys	Least Concern	LC	1	26.211	26.571	0	LC	Non-threatened	2433959	0.128584746	3.47902E-06	1.62575E-05	0.003689415	0.154108754	0.318564665	0.097815723	0.118430515	0.253169715	0.694173294	0.817254108	Afrotropic
11494	Lemniscomys roseveari	Rodentia	Muridae	Lemniscomys	Data Deficient	DD	1	26.92	26.593	0	DD	Data deficient	644	0	4.77549E-08	6.88761E-07	0.00030148	0.004372685	0.008595574						Afrotropic
11495	Lemniscomys striatus	Rodentia	Muridae	Lemniscomys	Least Concern	LC	1	25.15	3	0	LC	Non-threatened	4329536	0.058906774	4.31219E-07	2.46246E-06	0.001544621	0.060948074	0.140056167	0.110357448	0.127141574	0.195512965	0.822361219	0.976576817	Afrotropic
